total_spend,num_ads,avg_spend_per_ad,ad_count,spender_size,Advertiser,CLASS,Code,2020 assignment / context,Advertiser_Name
389400.0,587,663.0,587,Large ($100k-$1M),HOMEOWNERS AND TENANTS UNITED,Unsure/Issue,BALLOT_ISSUE,"Housing/rent issue campaign; likely progressive, but primarily issue/local ballot context",HOMEOWNERS AND TENANTS UNITED
378500.0,170,2226.0,170,Large ($100k-$1M),BLACKPAC,Democratic,DEM_ALIGNED_PAC,Black voter mobilization PAC; Democratic/progressive-aligned,BLACKPAC
376000.0,189,1989.0,189,Large ($100k-$1M),LEADING COLORADO FORWARD,Democratic,DEM_ALIGNED_PAC,"Colorado Senate race PAC context; likely pro-Hickenlooper/anti-Cory Gardner, Democratic-aligned",LEADING COLORADO FORWARD
372100.0,3721,100.0,3721,Large ($100k-$1M),Sprizzy Media LLC,Commercial/Media,COMMERCIAL_MEDIA_UNCLEAR,"Digital/video promotion company; commercial/media advertiser, not a campaign committee",Sprizzy Media LLC
368200.0,17,21659.0,17,Large ($100k-$1M),"OPPORTUNITY MATTERS FUND, INC.",Republican,REP_ALIGNED_PAC,Conservative/Republican-aligned PAC associated with Sen. Tim Scott orbit,"OPPORTUNITY MATTERS FUND, INC."
359000.0,91,3945.0,91,Large ($100k-$1M),NATIONAL ASSOCIATION FOR THE ADVANCEMENT OF COLORED PEOPLE,Democratic,DEM_ALIGNED_PAC,NAACP-related voter/civil-rights organization; officially nonpartisan but generally progressive/Democratic-aligned electoral context,NATIONAL ASSOCIATION FOR THE ADVANCEMENT OF COLORED PEOPLE
351000.0,21,16714.0,21,Large ($100k-$1M),CHISPA AZ PAC,Democratic,DEM_ALIGNED_PAC,Arizona Latino/environmental justice PAC; progressive/Democratic-aligned,CHISPA AZ PAC
345600.0,13,26585.0,13,Large ($100k-$1M),JOSH STEIN FOR ATTORNEY GENERAL,Democratic,DEM_DOWNBALLOT,"Josh Stein Democratic attorney-general campaign, North Carolina",JOSH STEIN FOR ATTORNEY GENERAL
345000.0,6,57500.0,6,Large ($100k-$1M),SECURITY IS STRENGTH PAC,Unsure/Issue,UNKNOWN_NEEDS_CONTEXT,"National-security themed PAC; ambiguous from name alone, but likely anti-Trump/Democratic-aligned context",SECURITY IS STRENGTH PAC
344600.0,73,4721.0,73,Large ($100k-$1M),FRIENDS OF ANDREW YANG,Democratic,DEM_PRIMARY,Andrew Yang Democratic presidential primary campaign,FRIENDS OF ANDREW YANG
335400.0,6,55900.0,6,Large ($100k-$1M),"THE EMPOWERMENT ALLIANCE, INC.",Republican,REP_ALIGNED_PAC,Pro-natural-gas / energy issue advocacy group; generally conservative/Republican-aligned,"THE EMPOWERMENT ALLIANCE, INC."
327000.0,22,14864.0,22,Large ($100k-$1M),"AMERICAN FEDERATION OF TEACHERS, AFL-CIO",Democratic,DEM_ALIGNED_PAC,Teachers’ union; Democratic/progressive-aligned,"AMERICAN FEDERATION OF TEACHERS, AFL-CIO"
323000.0,301,1073.0,301,Large ($100k-$1M),KEAN FOR CONGRESS INC,Republican,REP_DOWNBALLOT,"Tom Kean Jr. Republican House campaign, New Jersey",KEAN FOR CONGRESS INC
316100.0,353,895.0,353,Large ($100k-$1M),OUR AMERICAN CENTURY,Republican,REP_ALIGNED_PAC,Conservative/Republican-aligned PAC,OUR AMERICAN CENTURY
310800.0,28,11100.0,28,Large ($100k-$1M),KENNEDY FOR MASSACHUSETTS,Democratic,DEM_DOWNBALLOT,"Joe Kennedy III Democratic Senate primary campaign, Massachusetts",KENNEDY FOR MASSACHUSETTS
308700.0,297,1039.0,297,Large ($100k-$1M),EMERGING AMERICAN MAJORITIES,Democratic,DEM_ALIGNED_PAC,Left-of-center/Democratic-aligned organization focused on representation and progressive policy,EMERGING AMERICAN MAJORITIES
306100.0,34,9003.0,34,Large ($100k-$1M),BLACK PAC,Democratic,DEM_ALIGNED_PAC,"Same general entity/context as BlackPAC; Black voter mobilization, Democratic/progressive-aligned",BLACK PAC
301700.0,23,13117.0,23,Large ($100k-$1M),"TURNER BROADCASTING SYSTEM, INC.",Commercial/Media,COMMERCIAL_MEDIA_UNCLEAR,Media company; not a candidate/party committee,"TURNER BROADCASTING SYSTEM, INC."
300600.0,901,334.0,901,Large ($100k-$1M),DFL HOUSE CAUCUS,Democratic,DEM_DOWNBALLOT,Minnesota Democratic-Farmer-Labor House caucus; Democratic state legislative,DFL HOUSE CAUCUS
295000.0,4,73750.0,4,Large ($100k-$1M),"NO ON PROP 22, SPONSORED BY LABOR ORGANIZATIONS",Unsure/Issue,BALLOT_ISSUE,"California Prop 22 opposition campaign; labor/progressive side, but primarily ballot issue","NO ON PROP 22, SPONSORED BY LABOR ORGANIZATIONS"
286500.0,24,11938.0,24,Large ($100k-$1M),THERESA GREENFIELD FOR IOWA,Democratic,DEM_DOWNBALLOT,"Theresa Greenfield Democratic Senate campaign, Iowa",THERESA GREENFIELD FOR IOWA
284600.0,75,3795.0,75,Large ($100k-$1M),COLLECTIVE FUTURE,Democratic,DEM_ALIGNED_PAC,Progressive/Democratic-aligned PAC focused on Black political power and representation,COLLECTIVE FUTURE
282900.0,58,4878.0,58,Large ($100k-$1M),California Secretary of State,Nonpartisan/Government,NONPARTISAN_GOV,Official California state election-information advertiser; government/nonpartisan,California Secretary of State
282600.0,163,1734.0,163,Large ($100k-$1M),THE VOTER PARTICIPATION CENTER,Democratic,DEM_ALIGNED_PAC,"Voter-registration/turnout nonprofit; officially nonpartisan, but focused on demographics that lean Democratic",THE VOTER PARTICIPATION CENTER
280000.0,2,140000.0,2,Large ($100k-$1M),FEDERATION FOR AMERICAN IMMIGRATION REFORM,Republican,REP_ALIGNED_PAC,Immigration-restriction advocacy group; conservative/Republican-aligned issue context,FEDERATION FOR AMERICAN IMMIGRATION REFORM
277300.0,30,9243.0,30,Large ($100k-$1M),Nuestro PAC,Democratic,DEM_ALIGNED_PAC,Latino Democratic/progressive PAC,Nuestro PAC
276000.0,85,3247.0,85,Large ($100k-$1M),SPANBERGER FOR CONGRESS,Democratic,DEM_DOWNBALLOT,"Abigail Spanberger Democratic House campaign, Virginia",SPANBERGER FOR CONGRESS
273900.0,89,3078.0,89,Large ($100k-$1M),2020 OUR OREGON VOTER GUIDE PAC,Unsure/Issue,BALLOT_ISSUE,Oregon voter-guide/ballot issue-style PAC; not safely Biden/Trump-coded from name alone,2020 OUR OREGON VOTER GUIDE PAC
273800.0,132,2074.0,132,Large ($100k-$1M),LATINO VICTORY FUND,Democratic,DEM_ALIGNED_PAC,Latino Democratic/progressive PAC,LATINO VICTORY FUND
273600.0,166,1648.0,166,Large ($100k-$1M),GEORGIANS FOR KELLY LOEFFLER,Republican,REP_DOWNBALLOT,"Kelly Loeffler Republican Senate campaign/allied committee, Georgia",GEORGIANS FOR KELLY LOEFFLER
273300.0,82,3333.0,82,Large ($100k-$1M),MAX ROSE FOR CONGRESS,Democratic,DEM_DOWNBALLOT,"Max Rose Democratic House campaign, New York",MAX ROSE FOR CONGRESS
272000.0,57,4772.0,57,Large ($100k-$1M),HARLEY ROUDA FOR CONGRESS,Democratic,DEM_DOWNBALLOT,"Harley Rouda Democratic House campaign, California",HARLEY ROUDA FOR CONGRESS
269700.0,9,29967.0,9,Large ($100k-$1M),GEORGIA UNITED VICTORY,Republican,REP_ALIGNED_PAC,Georgia Republican/conservative super PAC active in 2020 Senate context,GEORGIA UNITED VICTORY
268200.0,2678,100.0,2678,Large ($100k-$1M),FELLOW AMERICANS,Anti-Trump,DEM_ALIGNED_PAC,Anti-Trump/left-of-center 2020 advocacy group created to persuade Republicans not to support Trump,FELLOW AMERICANS
267200.0,173,1545.0,173,Large ($100k-$1M),CORY GARDNER FOR SENATE,Republican,REP_DOWNBALLOT,"Cory Gardner Republican Senate campaign, Colorado",CORY GARDNER FOR SENATE
264000.0,31,8516.0,31,Large ($100k-$1M),COMMITTEE TO PROTECT MEDICARE PAC,Unmarked,OTHER_UNKNOWN,,COMMITTEE TO PROTECT MEDICARE PAC
263100.0,44,5980.0,44,Large ($100k-$1M),AMERICAN ACTION NETWORK,Unmarked,OTHER_UNKNOWN,,AMERICAN ACTION NETWORK
262000.0,24,10917.0,24,Large ($100k-$1M),UNITING MISSOURI PAC,Unmarked,OTHER_UNKNOWN,,UNITING MISSOURI PAC
260400.0,19,13705.0,19,Large ($100k-$1M),COMMONWEALTH COMMUNICATIONS,Unmarked,OTHER_UNKNOWN,,COMMONWEALTH COMMUNICATIONS
260000.0,6,43333.0,6,Large ($100k-$1M),PERISE PRACTICAL INC,Unmarked,OTHER_UNKNOWN,,PERISE PRACTICAL INC
259900.0,24,10829.0,24,Large ($100k-$1M),CLEAN MISSOURI,Unmarked,OTHER_UNKNOWN,,CLEAN MISSOURI
259800.0,46,5648.0,46,Large ($100k-$1M),THE MARKEY COMMITTEE,Unmarked,OTHER_UNKNOWN,,THE MARKEY COMMITTEE
256400.0,100,2564.0,100,Large ($100k-$1M),UNITE FOR COLORADO,Unmarked,OTHER_UNKNOWN,,UNITE FOR COLORADO
254300.0,35,7266.0,35,Large ($100k-$1M),MICHIGAN REPUBLICAN PARTY,Unmarked,OTHER_UNKNOWN,,MICHIGAN REPUBLICAN PARTY
252600.0,89,2838.0,89,Large ($100k-$1M),END CITIZENS UNITED,Unmarked,OTHER_UNKNOWN,,END CITIZENS UNITED
252000.0,50,5040.0,50,Large ($100k-$1M),JACKIE GORDON FOR CONGRESS,Unmarked,OTHER_UNKNOWN,,JACKIE GORDON FOR CONGRESS
251300.0,21,11967.0,21,Large ($100k-$1M),"A BETTER WISCONSIN TOGETHER, INC.",Unmarked,OTHER_UNKNOWN,,"A BETTER WISCONSIN TOGETHER, INC."
248900.0,1120,222.0,1120,Large ($100k-$1M),TULSI NOW,Unmarked,OTHER_UNKNOWN,,TULSI NOW
246500.0,29,8500.0,29,Large ($100k-$1M),DUTY AND HONOR,Unmarked,OTHER_UNKNOWN,,DUTY AND HONOR
238000.0,7,34000.0,7,Large ($100k-$1M),"PROJECT YELLOWSTONE, INC",Unmarked,OTHER_UNKNOWN,,"PROJECT YELLOWSTONE, INC"
237500.0,101,2351.0,101,Large ($100k-$1M),JOE CUNNINGHAM FOR CONGRESS,Unmarked,OTHER_UNKNOWN,,JOE CUNNINGHAM FOR CONGRESS
235900.0,58,4067.0,58,Large ($100k-$1M),ELAINE FOR CONGRESS,Unmarked,OTHER_UNKNOWN,,ELAINE FOR CONGRESS
235300.0,270,871.0,270,Large ($100k-$1M),VIACOM INTERNATIONAL INC.,Unmarked,OTHER_UNKNOWN,,VIACOM INTERNATIONAL INC.
234200.0,127,1844.0,127,Large ($100k-$1M),CINDY AXNE FOR CONGRESS,Unmarked,OTHER_UNKNOWN,,CINDY AXNE FOR CONGRESS
226500.0,13,17423.0,13,Large ($100k-$1M),EDF ACTION VOTES,Unmarked,OTHER_UNKNOWN,,EDF ACTION VOTES
226100.0,5,45220.0,5,Large ($100k-$1M),POSTMATES INC.,Unmarked,OTHER_UNKNOWN,,POSTMATES INC.
222000.0,13,17077.0,13,Large ($100k-$1M),AMERICAN FEDERATION OF STATE COUNTY & MUNICIPAL EMPLOYEES P E O P L E,Unmarked,OTHER_UNKNOWN,,AMERICAN FEDERATION OF STATE COUNTY & MUNICIPAL EMPLOYEES P E O P L E
219700.0,237,927.0,237,Large ($100k-$1M),A4 MEDIA DATA SOLUTIONS LLC,Unmarked,OTHER_UNKNOWN,,A4 MEDIA DATA SOLUTIONS LLC
218100.0,46,4741.0,46,Large ($100k-$1M),Republican Party of Iowa,Unmarked,OTHER_UNKNOWN,,Republican Party of Iowa
218000.0,72,3028.0,72,Large ($100k-$1M),KOS MEDIA LLC,Unmarked,OTHER_UNKNOWN,,KOS MEDIA LLC
217800.0,9,24200.0,9,Large ($100k-$1M),OHIO SECRETARY OF STATE,Unmarked,OTHER_UNKNOWN,,OHIO SECRETARY OF STATE
217500.0,77,2825.0,77,Large ($100k-$1M),PROTECT FREEDOM POLITICAL ACTION COMMITTEE,Unmarked,OTHER_UNKNOWN,,PROTECT FREEDOM POLITICAL ACTION COMMITTEE
215300.0,32,6728.0,32,Large ($100k-$1M),SUPERMAJORITY PAC,Unmarked,OTHER_UNKNOWN,,SUPERMAJORITY PAC
213600.0,37,5773.0,37,Large ($100k-$1M),"NO ON PROP 21: CALIFORNIANS FOR RESPONSIBLE HOUSING, A COALITION OF SENIORS, VETERANS, AFFORDABLE HOUSING ADVOCATES, LABOR & SOCIAL JUSTICE ORGANIZATIONS, SPONSORED BY CALIFORNIA APARTMENT ASSOCIATION",Unmarked,OTHER_UNKNOWN,,"NO ON PROP 21: CALIFORNIANS FOR RESPONSIBLE HOUSING, A COALITION OF SENIORS, VETERANS, AFFORDABLE HOUSING ADVOCATES, LABOR & SOCIAL JUSTICE ORGANIZATIONS, SPONSORED BY CALIFORNIA APARTMENT ASSOCIATION"
213000.0,407,523.0,407,Large ($100k-$1M),"UNICORN WEALTH, LLC",Unmarked,OTHER_UNKNOWN,,"UNICORN WEALTH, LLC"
211400.0,58,3645.0,58,Large ($100k-$1M),BRIAN FITZPATRICK FOR CONGRESS,Unmarked,OTHER_UNKNOWN,,BRIAN FITZPATRICK FOR CONGRESS
210900.0,198,1065.0,198,Large ($100k-$1M),WENDY DAVIS FOR CONGRESS,Unmarked,OTHER_UNKNOWN,,WENDY DAVIS FOR CONGRESS
209800.0,48,4371.0,48,Large ($100k-$1M),NORTH FUND,Unmarked,OTHER_UNKNOWN,,NORTH FUND
209700.0,20,10485.0,20,Large ($100k-$1M),COMMUNITY CHANGE VOTERS,Unmarked,OTHER_UNKNOWN,,COMMUNITY CHANGE VOTERS
206200.0,16,12888.0,16,Large ($100k-$1M),IOWA VALUES ACTION,Unmarked,OTHER_UNKNOWN,,IOWA VALUES ACTION
206100.0,137,1504.0,137,Large ($100k-$1M),BE A HERO PAC,Unmarked,OTHER_UNKNOWN,,BE A HERO PAC
205500.0,7,29357.0,7,Large ($100k-$1M),UNITED FOR MASSACHUSETTS,Unmarked,OTHER_UNKNOWN,,UNITED FOR MASSACHUSETTS
204600.0,62,3300.0,62,Large ($100k-$1M),SENATE VICTORY PAC,Unmarked,OTHER_UNKNOWN,,SENATE VICTORY PAC
200000.0,3,66667.0,3,Large ($100k-$1M),YES FOR PSILOCYBIN THERAPY,Unmarked,OTHER_UNKNOWN,,YES FOR PSILOCYBIN THERAPY
197500.0,126,1567.0,126,Large ($100k-$1M),ACRONYM,Unmarked,OTHER_UNKNOWN,,ACRONYM
195500.0,10,19550.0,10,Large ($100k-$1M),CUMMINGS FOR CONGRESS,Unmarked,OTHER_UNKNOWN,,CUMMINGS FOR CONGRESS
195000.0,47,4149.0,47,Large ($100k-$1M),CAROLYN FOR CONGRESS,Unmarked,OTHER_UNKNOWN,,CAROLYN FOR CONGRESS
192800.0,20,9640.0,20,Large ($100k-$1M),EVERYTOWN FOR GUN SAFETY ACTION FUND,Unmarked,OTHER_UNKNOWN,,EVERYTOWN FOR GUN SAFETY ACTION FUND
188600.0,1828,103.0,1828,Large ($100k-$1M),"IMAGEWORKS, LLC",Unmarked,OTHER_UNKNOWN,,"IMAGEWORKS, LLC"
187900.0,85,2211.0,85,Large ($100k-$1M),TEAM HAGERTY,Unmarked,OTHER_UNKNOWN,,TEAM HAGERTY
187400.0,92,2037.0,92,Large ($100k-$1M),GOOD JOBS MT,Unmarked,OTHER_UNKNOWN,,GOOD JOBS MT
186200.0,408,456.0,408,Large ($100k-$1M),BLAZE MEDIA LLC FKA CRTV LLC,Unmarked,OTHER_UNKNOWN,,BLAZE MEDIA LLC FKA CRTV LLC
183700.0,32,5741.0,32,Large ($100k-$1M),CHRIS COONS FOR DELAWARE,Unmarked,OTHER_UNKNOWN,,CHRIS COONS FOR DELAWARE
182200.0,49,3718.0,49,Large ($100k-$1M),YES ON NATIONAL POPULAR VOTE,Unmarked,OTHER_UNKNOWN,,YES ON NATIONAL POPULAR VOTE
181900.0,229,794.0,229,Large ($100k-$1M),"NEW DAY MEDIA SERVICES, LLC",Unmarked,OTHER_UNKNOWN,,"NEW DAY MEDIA SERVICES, LLC"
179800.0,301,597.0,301,Large ($100k-$1M),"TRICOM ASSOCIATES, INC",Unmarked,OTHER_UNKNOWN,,"TRICOM ASSOCIATES, INC"
179100.0,9,19900.0,9,Large ($100k-$1M),DUTY AND COUNTRY,Unmarked,OTHER_UNKNOWN,,DUTY AND COUNTRY
177600.0,55,3229.0,55,Large ($100k-$1M),NYS DEMOCRATIC SENATE CAMPAIGN COMMITTEE (NYS DSCC),Unmarked,OTHER_UNKNOWN,,NYS DEMOCRATIC SENATE CAMPAIGN COMMITTEE (NYS DSCC)
174100.0,184,946.0,184,Large ($100k-$1M),ALASKANS FOR DAN SULLIVAN,Unmarked,OTHER_UNKNOWN,,ALASKANS FOR DAN SULLIVAN
172000.0,14,12286.0,14,Large ($100k-$1M),"YES ON PROP 25, A COALITION OF JUSTICE REFORM AND LABOR ORGANIZATIONS",Unmarked,OTHER_UNKNOWN,,"YES ON PROP 25, A COALITION OF JUSTICE REFORM AND LABOR ORGANIZATIONS"
171500.0,205,837.0,205,Large ($100k-$1M),"A BRIGHTER, HEALTHIER FUTURE FOR COLORADO'S KIDS",Unmarked,OTHER_UNKNOWN,,"A BRIGHTER, HEALTHIER FUTURE FOR COLORADO'S KIDS"
166800.0,22,7582.0,22,Large ($100k-$1M),NARAL FREEDOM FUND,Unmarked,OTHER_UNKNOWN,,NARAL FREEDOM FUND
165900.0,28,5925.0,28,Large ($100k-$1M),"CALIFORNIANS FOR SAFE SCHOOLS AND HEALTHY LEARNING, YES ON PROP 13, A COMMITTEE SUPPORTED BY GOVERNOR NEWSOM, TE",Unmarked,OTHER_UNKNOWN,,"CALIFORNIANS FOR SAFE SCHOOLS AND HEALTHY LEARNING, YES ON PROP 13, A COMMITTEE SUPPORTED BY GOVERNOR NEWSOM, TE"
165600.0,51,3247.0,51,Large ($100k-$1M),RGA RIGHT DIRECTION PAC,Unmarked,OTHER_UNKNOWN,,RGA RIGHT DIRECTION PAC
163900.0,117,1401.0,117,Large ($100k-$1M),CENTER FOR AMERICAN PROGRESS ACTION FUND,Unmarked,OTHER_UNKNOWN,,CENTER FOR AMERICAN PROGRESS ACTION FUND
163000.0,377,432.0,377,Large ($100k-$1M),"CASA IN ACTION, INC.",Unmarked,OTHER_UNKNOWN,,"CASA IN ACTION, INC."
158200.0,6,26367.0,6,Large ($100k-$1M),"AMERICAN ADVANCEMENT, INC.",Unmarked,OTHER_UNKNOWN,,"AMERICAN ADVANCEMENT, INC."
158200.0,49,3229.0,49,Large ($100k-$1M),314 ACTION FUND,Unmarked,OTHER_UNKNOWN,,314 ACTION FUND
157800.0,68,2321.0,68,Large ($100k-$1M),TINA SMITH FOR MINNESOTA,Unmarked,OTHER_UNKNOWN,,TINA SMITH FOR MINNESOTA
157500.0,228,691.0,228,Large ($100k-$1M),FREEDOM CLUB,Unmarked,OTHER_UNKNOWN,,FREEDOM CLUB
157200.0,147,1069.0,147,Large ($100k-$1M),"COLLINS FOR SENATE, INC.",Unmarked,OTHER_UNKNOWN,,"COLLINS FOR SENATE, INC."
156600.0,1566,100.0,1566,Large ($100k-$1M),TWGG LLC,Unmarked,OTHER_UNKNOWN,,TWGG LLC
156500.0,14,11179.0,14,Large ($100k-$1M),SCHOLTEN FOR CONGRESS,Unmarked,OTHER_UNKNOWN,,SCHOLTEN FOR CONGRESS
156500.0,14,11179.0,14,Large ($100k-$1M),"LEAGUE OF CONSERVATION VOTERS, INC.",Unmarked,OTHER_UNKNOWN,,"LEAGUE OF CONSERVATION VOTERS, INC."
156300.0,12,13025.0,12,Large ($100k-$1M),"FAIR FIGHT, INC.",Unmarked,OTHER_UNKNOWN,,"FAIR FIGHT, INC."
156300.0,69,2265.0,69,Large ($100k-$1M),MICHELLE STEEL FOR CONGRESS,Unmarked,OTHER_UNKNOWN,,MICHELLE STEEL FOR CONGRESS
156000.0,1541,101.0,1541,Large ($100k-$1M),FUSE WASHINGTON,Unmarked,OTHER_UNKNOWN,,FUSE WASHINGTON
155800.0,379,411.0,379,Large ($100k-$1M),DAN RODIMER FOR CONGRESS,Unmarked,OTHER_UNKNOWN,,DAN RODIMER FOR CONGRESS
155600.0,21,7410.0,21,Large ($100k-$1M),DEMOCRATIC ASSOCIATION OF SECRETARIES OF STATE,Unmarked,OTHER_UNKNOWN,,DEMOCRATIC ASSOCIATION OF SECRETARIES OF STATE
152400.0,195,782.0,195,Large ($100k-$1M),AMERICANS FOR TAX REFORM,Unmarked,OTHER_UNKNOWN,,AMERICANS FOR TAX REFORM
152000.0,92,1652.0,92,Large ($100k-$1M),MASSACHUSETTS RIGHT TO REPAIR COMMITTEE,Unmarked,OTHER_UNKNOWN,,MASSACHUSETTS RIGHT TO REPAIR COMMITTEE
151400.0,131,1156.0,131,Large ($100k-$1M),"QUIBI HOLDINGS, LLC",Unmarked,OTHER_UNKNOWN,,"QUIBI HOLDINGS, LLC"
151400.0,79,1916.0,79,Large ($100k-$1M),"WAY TO WIN ACTION FUND, INC.",Unmarked,OTHER_UNKNOWN,,"WAY TO WIN ACTION FUND, INC."
151200.0,48,3150.0,48,Large ($100k-$1M),JEANETTE FOR SENATE 25,Unmarked,OTHER_UNKNOWN,,JEANETTE FOR SENATE 25
151000.0,38,3974.0,38,Large ($100k-$1M),CANDACE FOR 24,Unmarked,OTHER_UNKNOWN,,CANDACE FOR 24
150000.0,8,18750.0,8,Large ($100k-$1M),AMERICA FIRST POLICIES INC.,Unmarked,OTHER_UNKNOWN,,AMERICA FIRST POLICIES INC.
150000.0,2,75000.0,2,Large ($100k-$1M),PhRMA,Unmarked,OTHER_UNKNOWN,,PhRMA
149700.0,54,2772.0,54,Large ($100k-$1M),"SALEM WEB NETWORK, LLC",Unmarked,OTHER_UNKNOWN,,"SALEM WEB NETWORK, LLC"
149400.0,38,3932.0,38,Large ($100k-$1M),JASON LEWIS FOR SENATE,Unmarked,OTHER_UNKNOWN,,JASON LEWIS FOR SENATE
148900.0,38,3918.0,38,Large ($100k-$1M),ONEALASKA,Unmarked,OTHER_UNKNOWN,,ONEALASKA
147700.0,22,6714.0,22,Large ($100k-$1M),GEORGE SCOTT FOR PA 15,Unmarked,OTHER_UNKNOWN,,GEORGE SCOTT FOR PA 15
146700.0,50,2934.0,50,Large ($100k-$1M),ELECT CAROLYN LONG,Unmarked,OTHER_UNKNOWN,,ELECT CAROLYN LONG
145100.0,27,5374.0,27,Large ($100k-$1M),"BOOKER FOR THE PEOPLE, LTD",Unmarked,OTHER_UNKNOWN,,"BOOKER FOR THE PEOPLE, LTD"
145000.0,3,48333.0,3,Large ($100k-$1M),COLORADO DEMOCRATIC PARTY,Unmarked,OTHER_UNKNOWN,,COLORADO DEMOCRATIC PARTY
143900.0,8,17988.0,8,Large ($100k-$1M),"YES ON 24, CALIFORNIANS FOR CONSUMER PRIVACY",Unmarked,OTHER_UNKNOWN,,"YES ON 24, CALIFORNIANS FOR CONSUMER PRIVACY"
143700.0,54,2661.0,54,Large ($100k-$1M),AMERICANS FOR PROSPERITY,Unmarked,OTHER_UNKNOWN,,AMERICANS FOR PROSPERITY
143400.0,23,6235.0,23,Large ($100k-$1M),FRIENDS OF CHERI BUSTOS,Unmarked,OTHER_UNKNOWN,,FRIENDS OF CHERI BUSTOS
140800.0,20,7040.0,20,Large ($100k-$1M),COMMITTEE TO ELECT SHEMIA FAGAN,Unmarked,OTHER_UNKNOWN,,COMMITTEE TO ELECT SHEMIA FAGAN
140500.0,14,10036.0,14,Large ($100k-$1M),HALEY STEVENS FOR CONGRESS,Unmarked,OTHER_UNKNOWN,,HALEY STEVENS FOR CONGRESS
138000.0,90,1533.0,90,Large ($100k-$1M),"COUNCIL ON FOREIGN RELATIONS, INC.",Unmarked,OTHER_UNKNOWN,,"COUNCIL ON FOREIGN RELATIONS, INC."
135900.0,36,3775.0,36,Large ($100k-$1M),FOUR MORE YEARS PAC,Unmarked,OTHER_UNKNOWN,,FOUR MORE YEARS PAC
133600.0,15,8907.0,15,Large ($100k-$1M),"THE COMMUNICATIONS GROUP, INC.",Unmarked,OTHER_UNKNOWN,,"THE COMMUNICATIONS GROUP, INC."
133600.0,19,7032.0,19,Large ($100k-$1M),NATIONAL SECURITY ACTION,Unmarked,OTHER_UNKNOWN,,NATIONAL SECURITY ACTION
133100.0,4,33275.0,4,Large ($100k-$1M),"RESULTS FOR NC, INC.",Unmarked,OTHER_UNKNOWN,,"RESULTS FOR NC, INC."
131300.0,38,3455.0,38,Large ($100k-$1M),TJ COX FOR CONGRESS,Unmarked,OTHER_UNKNOWN,,TJ COX FOR CONGRESS
130500.0,17,7676.0,17,Large ($100k-$1M),PROTECT COLORADO'S RECOVERY,Unmarked,OTHER_UNKNOWN,,PROTECT COLORADO'S RECOVERY
130400.0,190,686.0,190,Large ($100k-$1M),UNITED WE DREAM ACTION PAC,Unmarked,OTHER_UNKNOWN,,UNITED WE DREAM ACTION PAC
130100.0,17,7653.0,17,Large ($100k-$1M),CARTWRIGHT FOR CONGRESS,Unmarked,OTHER_UNKNOWN,,CARTWRIGHT FOR CONGRESS
126700.0,30,4223.0,30,Large ($100k-$1M),FRIENDS OF JULIE SLOMSKI,Unmarked,OTHER_UNKNOWN,,FRIENDS OF JULIE SLOMSKI
126200.0,78,1618.0,78,Large ($100k-$1M),U.S. Term Limits,Unmarked,OTHER_UNKNOWN,,U.S. Term Limits
125300.0,41,3056.0,41,Large ($100k-$1M),"GREENSTRIPE MEDIA, INC.",Unmarked,OTHER_UNKNOWN,,"GREENSTRIPE MEDIA, INC."
125100.0,34,3679.0,34,Large ($100k-$1M),ILHAN FOR CONGRESS,Unmarked,OTHER_UNKNOWN,,ILHAN FOR CONGRESS
125000.0,4,31250.0,4,Large ($100k-$1M),NORTH STAR,Unmarked,OTHER_UNKNOWN,,NORTH STAR
124800.0,12,10400.0,12,Large ($100k-$1M),CAROLINA BLUE,Unmarked,OTHER_UNKNOWN,,CAROLINA BLUE
123600.0,7,17657.0,7,Large ($100k-$1M),TRUE KENTUCKY PATRIOTS,Unmarked,OTHER_UNKNOWN,,TRUE KENTUCKY PATRIOTS
123500.0,45,2744.0,45,Large ($100k-$1M),"MARSY'S LAW FOR KENTUCKY, LLC",Unmarked,OTHER_UNKNOWN,,"MARSY'S LAW FOR KENTUCKY, LLC"
123200.0,17,7247.0,17,Large ($100k-$1M),Maryland State Board of Elections,Unmarked,OTHER_UNKNOWN,,Maryland State Board of Elections
121800.0,39,3123.0,39,Large ($100k-$1M),HOYER FOR CONGRESS,Unmarked,OTHER_UNKNOWN,,HOYER FOR CONGRESS
121700.0,53,2296.0,53,Large ($100k-$1M),KATIE PORTER FOR CONGRESS,Unmarked,OTHER_UNKNOWN,,KATIE PORTER FOR CONGRESS
121400.0,21,5781.0,21,Large ($100k-$1M),ANN WAGNER FOR CONGRESS,Unmarked,OTHER_UNKNOWN,,ANN WAGNER FOR CONGRESS
121400.0,27,4496.0,27,Large ($100k-$1M),ARIZONA FAMILIES FIRST,Unmarked,OTHER_UNKNOWN,,ARIZONA FAMILIES FIRST
121200.0,55,2204.0,55,Large ($100k-$1M),XOCHITL FOR NEW MEXICO,Unmarked,OTHER_UNKNOWN,,XOCHITL FOR NEW MEXICO
